collision_index,collision_year,collision_ref_no,vehicle_reference,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_imd_decile,lsoa_of_casualty,enhanced_casualty_severity,casualty_injury_based,casualty_adjusted_severity_serious,casualty_adjusted_severity_slight,casualty_distance_banding
2024201425001,2024,201425001,1,2,3,2,9,2,3,5,1,0,0,-1,0,9,E01010201,3,1,0,1,2
2024010493051,2024,010493051,1,1,1,-1,36,7,3,0,0,0,0,0,3,6,E01003140,3,1,0,1,1
2024461504596,2024,461504596,1,1,3,2,65,9,2,5,1,0,0,-1,0,-1,-1,7,1,1,0,-1
2024010548799,2024,010548799,1,1,1,2,60,9,3,0,0,0,0,0,9,8,E01001027,3,1,0,1,1
2024440141427,2024,440141427,2,1,1,1,43,7,3,0,0,0,0,0,1,5,E01023068,-1,0,0.1683,0.8317,1
2024061530573,2024,061530573,2,1,1,1,38,7,3,0,0,0,0,0,3,-1,-1,3,1,0,1,-1
2024552400060,2024,552400060,2,1,1,1,55,8,3,0,0,0,0,0,4,4,E01033241,-1,0,0.06806,0.93194,2
2024010495778,2024,010495778,1,1,3,1,52,8,3,1,3,0,0,0,0,7,E01002172,3,1,0,1,1
2024430150667,2024,430150667,1,1,1,1,33,6,3,0,0,0,0,0,3,4,E01014645,-1,0,0.06119,0.93881,4
2024141493370,2024,141493370,1,2,3,1,2,1,2,1,9,0,0,-1,0,-1,-1,7,1,1,0,-1
2024161452899,2024,161452899,1,1,3,2,-1,-1,3,1,3,0,0,-1,0,-1,-1,3,1,0,1,-1
2024440245546,2024,440245546,1,1,1,1,23,5,2,0,0,0,0,0,3,6,E01030464,-1,0,1,0,4
2024501530264,2024,501530264,1,1,1,1,17,4,3,0,0,0,0,0,3,6,E01020187,3,1,0,1,3
2024141541841,2024,141541841,1,1,2,2,34,6,3,0,0,1,0,0,9,4,E01007460,3,1,0,1,1
2024311533063,2024,311533063,2,2,1,1,18,4,2,0,0,0,0,0,9,2,E01013813,7,1,1,0,2
2024401409011,2024,401409011,2,1,1,1,18,4,3,0,0,0,0,0,9,8,E01017434,3,1,0,1,1
2024031413714,2024,031413714,1,1,1,1,20,4,3,0,0,0,0,0,17,5,E01019325,3,1,0,1,1
2024231498689,2024,231498689,2,2,2,1,9,2,3,0,0,1,0,0,9,7,E01031166,3,1,0,1,1
2024440416303,2024,440416303,1,1,1,1,72,10,3,0,0,0,0,0,9,8,E01016344,-1,0,0.09307,0.90693,4
2024440261955,2024,440261955,1,1,1,1,34,6,3,0,0,0,0,0,9,6,E01023237,-1,0,0.11705,0.88295,3
2024471455966,2024,471455966,2,4,2,1,5,1,2,0,0,2,0,0,9,5,E01034300,7,1,1,0,2
2024471519426,2024,471519426,1,1,1,2,34,6,3,0,0,0,0,0,9,9,E01031816,3,1,0,1,3
202454F244824,2024,54F244824,2,2,2,1,5,1,3,0,0,2,0,0,9,6,E01032691,-1,0,0.08159,0.91841,1
2024101544498,2024,101544498,1,1,1,2,57,9,3,0,0,0,0,0,9,1,E01008824,3,1,0,1,1
2024231455190,2024,231455190,1,1,1,1,18,4,3,0,0,0,0,0,9,3,E01025866,3,1,0,1,2
202460Q170102,2024,60Q170102,1,1,1,2,42,7,2,0,0,0,0,0,9,-1,-1,-1,0,1,0,-1
2024010517258,2024,010517258,1,1,1,2,34,6,3,0,0,0,0,0,9,4,E01000112,3,1,0,1,2
2024451461690,2024,451461690,2,1,1,2,59,9,3,0,0,0,0,0,9,7,E01020357,3,1,0,1,5
2024991447945,2024,991447945,1,1,1,2,18,4,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2024311536363,2024,311536363,1,2,2,1,73,10,2,0,0,0,4,0,11,5,E01034646,7,1,1,0,3
2024302401481,2024,302401481,2,1,1,1,27,6,3,0,0,0,0,0,2,10,E01005805,-1,0,0.1565,0.8435,4
2024552401409,2024,552401409,1,1,1,1,39,7,2,0,0,0,0,0,3,7,E01029192,-1,0,1,0,3
2024361531000,2024,361531000,1,1,1,1,35,6,2,0,0,0,0,0,9,7,E01026723,7,1,1,0,1
2024461513716,2024,461513716,1,1,1,1,58,9,3,0,0,0,0,0,9,8,E01024451,3,1,0,1,1
2024332400468,2024,332400468,1,1,3,2,10,2,3,5,2,0,0,-1,0,4,E01013715,3,1,0,1,1
2024610045224,2024,610045224,1,1,3,1,6,2,3,5,1,0,0,0,0,-1,-1,-1,0,0.12681,0.87319,-1
2024010505154,2024,010505154,1,1,1,1,24,5,3,0,0,0,0,0,3,6,E01035310,3,1,0,1,4
2024332400868,2024,332400868,2,1,1,1,39,7,3,0,0,0,0,0,5,9,E01025893,3,1,0,1,1
2024430197959,2024,430197959,2,1,1,1,56,9,3,0,0,0,0,0,9,9,E01033833,-1,0,0.08265,0.91735,2
2024501506964,2024,501506964,2,1,1,2,33,6,3,0,0,0,0,0,9,5,E01018975,3,1,0,1,2
2024991466549,2024,991466549,1,3,2,1,59,9,3,0,0,0,4,0,11,5,-1,3,1,0,1,5
2024302400590,2024,302400590,1,1,1,1,54,8,3,0,0,0,0,0,20,10,E01018663,-1,0,0.09241,0.90759,4
2024010542195,2024,010542195,1,1,1,1,36,7,3,0,0,0,0,0,3,3,E01002605,3,1,0,1,2
2024141458954,2024,141458954,1,1,3,1,60,9,2,10,9,0,0,-1,0,-1,-1,7,1,1,0,-1
2024041413700,2024,041413700,2,1,1,2,80,11,3,0,0,0,0,0,9,9,E01025467,3,1,0,1,1
2024320462881,2024,320462881,3,4,1,1,61,9,3,0,0,0,0,0,9,9,E01026402,-1,0,0.08209,0.91791,3
2024501443785,2024,501443785,1,1,3,2,41,7,3,5,2,0,0,-1,0,4,E01018754,3,1,0,1,5
2024351435894,2024,351435894,2,1,1,1,71,10,3,0,0,0,0,0,19,5,E01026466,3,1,0,1,4
2024430585255,2024,430585255,1,1,1,1,-1,-1,3,0,0,0,0,0,1,-1,-1,-1,0,0.12687,0.87313,-1
2024991503297,2024,991503297,1,1,3,1,58,9,2,9,9,0,0,-1,0,7,-1,7,1,1,0,1
2024440091771,2024,440091771,1,2,2,2,35,6,3,0,0,0,0,0,19,10,E01020358,-1,0,0.05397,0.94603,4
2024501504507,2024,501504507,2,1,1,1,59,9,2,0,0,0,0,0,1,5,E01020076,7,1,1,0,2
2024070246074,2024,070246074,2,1,1,1,64,9,2,0,0,0,0,0,4,7,E01018374,-1,0,1,0,2
2024371409521,2024,371409521,1,1,3,1,8,2,3,4,3,0,0,-1,0,2,E01029988,3,1,0,1,1
2024010541842,2024,010541842,2,1,1,2,41,7,3,0,0,0,0,0,1,6,E01002062,3,1,0,1,2
2024010501907,2024,010501907,1,1,1,1,44,7,3,0,0,0,0,0,3,6,E01004636,3,1,0,1,1
2024010543652,2024,010543652,1,1,1,1,25,5,3,0,0,0,0,0,5,1,E01002855,3,1,0,1,1
2024122400901,2024,122400901,1,1,1,1,66,10,2,0,0,0,0,0,5,6,E01027770,-1,0,1,0,4
2024010533646,2024,010533646,1,1,3,2,10,2,3,1,1,0,0,0,0,2,E01001426,3,1,0,1,1
2024211411378,2024,211411378,1,3,3,1,25,5,3,10,9,0,0,-1,0,-1,-1,3,1,0,1,-1
2024211414759,2024,211414759,1,1,3,2,3,1,3,5,4,0,0,-1,0,1,E01014354,3,1,0,1,1
2024332400673,2024,332400673,2,1,1,1,2,1,3,0,0,0,0,0,1,2,E01032602,3,1,0,1,1
2024340NN3722,2024,340NN3722,1,1,1,1,60,9,3,0,0,0,0,0,1,2,E01026949,3,1,0.21122,0.78878,1
2024421530306,2024,421530306,1,1,1,2,27,6,2,0,0,0,0,0,3,10,E01021590,5,1,1,0,1
2024501528198,2024,501528198,2,1,1,1,17,4,2,0,0,0,0,0,3,8,E01015119,7,1,1,0,1
2024061503486,2024,061503486,2,1,1,1,71,10,3,0,0,0,0,0,9,1,E01006207,3,1,0,1,1
2024501400115,2024,501400115,1,2,1,2,62,9,2,0,0,0,0,0,9,7,E01015165,6,1,1,0,2
2024501493563,2024,501493563,2,1,1,2,54,8,3,0,0,0,0,0,9,10,E01020336,3,1,0,1,2
2024991421330,2024,991421330,1,1,1,1,46,8,2,0,0,0,0,0,9,-1,-1,6,1,1,0,-1
2024101525486,2024,101525486,2,1,1,2,32,6,3,0,0,0,0,0,9,4,E01008404,3,1,0,1,1
2024201504577,2024,201504577,1,1,1,1,40,7,2,0,0,0,0,0,9,5,E01031018,6,1,1,0,3
2024451459713,2024,451459713,1,2,2,2,29,6,3,0,0,1,0,0,9,-1,-1,3,1,0,1,-1
2024010530575,2024,010530575,1,1,1,2,20,4,3,0,0,0,0,0,9,3,E01003286,3,1,0,1,3
2024311488615,2024,311488615,1,1,1,2,38,7,2,0,0,0,0,0,9,-1,-1,5,1,1,0,-1
2024041522942,2024,041522942,2,2,2,2,20,4,3,0,0,1,0,0,9,8,E01025272,3,1,0,1,1
2024161421273,2024,161421273,1,1,1,2,63,9,3,0,0,0,0,0,9,8,E01013053,3,1,0,1,1
2024622400584,2024,622400584,2,2,1,1,28,6,3,0,0,0,0,0,9,-1,-1,-1,0,0.02309,0.97691,-1
2024991535939,2024,991535939,1,1,1,2,37,7,2,0,0,0,0,0,9,6,-1,5,1,1,0,4
2024302400555,2024,302400555,1,3,2,2,19,4,2,0,0,1,0,0,9,10,E01019684,-1,0,1,0,1
2024351451172,2024,351451172,2,2,1,1,15,3,3,0,0,0,0,0,-1,2,E01015633,3,1,0,1,1
2024010548147,2024,010548147,1,1,1,1,45,7,3,0,0,0,0,0,9,5,E01004733,3,1,0,1,4
2024991532920,2024,991532920,2,1,1,1,58,9,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2024010519996,2024,010519996,1,1,1,2,50,8,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2024070700728,2024,070700728,1,2,2,1,21,5,3,0,0,1,0,0,9,1,E01013533,-1,0,0.07605,0.92395,4
2024361399696,2024,361399696,1,5,2,1,16,4,3,0,0,2,0,0,9,-1,-1,3,1,0,1,-1
2024552401477,2024,552401477,1,1,1,2,71,10,2,0,0,0,0,0,9,10,E01015433,-1,0,1,0,1
2024991524874,2024,991524874,1,2,2,1,23,5,3,0,0,2,0,0,9,4,-1,3,1,0,1,1
2024010496327,2024,010496327,1,4,2,2,48,8,3,0,0,2,0,0,9,5,E01024082,3,1,0,1,4
2024332400276,2024,332400276,1,1,1,1,33,6,3,0,0,0,0,0,9,4,E01013786,3,1,0,1,1
2024430429380,2024,430429380,2,1,1,1,31,6,3,0,0,0,0,0,9,9,E01035264,-1,0,0.03692,0.96308,4
2024991419788,2024,991419788,1,1,1,1,32,6,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2024010497445,2024,010497445,1,1,3,2,48,8,3,1,2,0,0,0,0,9,E01030412,3,1,0,1,2
2024010548988,2024,010548988,1,1,3,1,36,7,3,4,9,0,0,0,0,3,E01001492,3,1,0,1,2
2024421448534,2024,421448534,1,1,3,2,6,2,3,1,1,0,0,-1,0,-1,-1,3,1,0,1,-1
2024451394021,2024,451394021,1,1,3,2,46,8,2,5,1,0,0,-1,0,7,E01030457,7,1,1,0,1
2024461400740,2024,461400740,1,2,3,2,68,10,1,6,9,0,0,-1,0,8,E01024328,1,1,0,0,1
2024010522148,2024,010522148,2,1,1,2,40,7,3,0,0,0,0,0,3,7,E01001269,3,1,0,1,1
2024440395596,2024,440395596,1,1,1,2,26,6,3,0,0,0,0,0,5,1,E01017205,-1,0,0.06543,0.93457,1
2024101495699,2024,101495699,1,1,1,1,20,4,3,0,0,0,0,0,97,-1,-1,3,1,0,1,-1
2024430118196,2024,430118196,2,1,1,1,17,4,3,0,0,0,0,0,3,8,E01028806,-1,0,0.04792,0.95208,1
2024010528681,2024,010528681,1,1,2,2,40,7,3,0,0,2,0,0,9,3,E01003240,3,1,0,1,3
2024552400698,2024,552400698,1,1,3,1,31,6,3,5,3,0,0,0,0,3,E01015381,-1,0,0.07321,0.92679,1
2024061501195,2024,061501195,2,1,1,1,10,2,3,0,0,0,0,0,1,7,E01005393,3,1,0,1,1
2024201471130,2024,201471130,2,1,1,1,34,6,3,0,0,0,0,0,3,1,E01009048,3,1,0,1,1
2024141421160,2024,141421160,2,2,1,1,79,11,3,0,0,0,0,0,9,1,E01007328,3,1,0,1,1
2024311548088,2024,311548088,1,1,1,2,21,5,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2024320348224,2024,320348224,1,2,1,1,73,10,2,0,0,0,0,0,9,4,E01026741,-1,0,1,0,4
2024451533867,2024,451533867,1,1,1,1,23,5,3,0,0,0,0,0,9,10,E01030368,3,1,0,1,1
2024520401193,2024,520401193,1,1,1,1,44,7,3,0,0,0,0,0,9,8,W01001495,-1,0,0.06114,0.93886,4
2024052400273,2024,052400273,2,2,2,1,47,8,3,0,0,1,0,0,9,1,E01006913,-1,0,0.07676,0.92324,2
2024101413827,2024,101413827,2,1,2,1,20,4,3,0,0,2,0,0,9,-1,-1,3,1,0,1,-1
2024131396858,2024,131396858,2,1,1,1,31,6,3,0,0,0,0,0,9,1,E01011431,3,1,0,1,1
2024231577605,2024,231577605,2,1,1,1,53,8,2,0,0,0,0,0,9,8,E01031310,7,1,1,0,1
2024461503725,2024,461503725,2,2,2,2,7,2,3,0,0,0,0,0,9,2,E01016059,3,1,0,1,1
2024010529160,2024,010529160,2,1,1,2,32,6,3,0,0,0,0,0,1,5,E01031595,3,1,0,1,4
2024201475630,2024,201475630,1,1,1,1,35,6,3,0,0,0,0,0,9,2,E01010089,3,1,0,1,3
2024361499922,2024,361499922,1,2,2,2,9,2,3,0,0,2,0,0,9,-1,-1,3,1,0,1,-1
2024430351845,2024,430351845,2,3,2,9,8,2,3,0,0,2,0,0,9,4,E01028811,-1,0,0.05936,0.94064,1
2024461506358,2024,461506358,2,1,1,1,35,6,3,0,0,0,0,0,9,9,E01032813,3,1,0,1,1
2024052401655,2024,052401655,2,1,2,2,58,9,3,0,0,1,0,0,9,4,E01007156,-1,0,0.02244,0.97756,2
2024401430472,2024,401430472,2,3,2,2,83,11,3,0,0,2,0,0,9,3,E01017518,3,1,0,1,1
2024451456018,2024,451456018,1,4,1,1,29,6,3,0,0,0,0,0,9,7,E01030858,3,1,0,1,3
2024522402831,2024,522402831,2,1,1,1,29,6,3,0,0,0,0,0,9,3,E01003531,-1,0,0.01154,0.98846,5
2024010503843,2024,010503843,1,1,3,-1,8,2,3,10,9,0,0,0,0,2,E01001437,3,1,0,1,1
2024201499664,2024,201499664,1,1,3,1,53,8,3,8,8,0,0,-1,0,1,E01009365,3,1,0,1,1
2024052401732,2024,052401732,2,1,1,1,24,5,3,0,0,0,0,0,3,5,E01007106,-1,0,0.16259,0.83741,1
2024052400341,2024,052400341,1,1,1,1,31,6,3,0,0,0,0,0,9,4,E01006853,-1,0,0.04963,0.95037,1
2024101536532,2024,101536532,2,1,1,1,24,5,3,0,0,0,0,0,9,1,E01008398,3,1,0,1,1
2024320296275,2024,320296275,2,1,1,1,31,6,3,0,0,0,0,0,9,1,E01015607,-1,0,0.00684,0.99316,4
2024351490137,2024,351490137,2,2,1,1,19,4,3,0,0,0,0,0,9,8,E01018152,3,1,0,1,2
2024552400064,2024,552400064,1,2,1,2,65,9,3,0,0,0,0,0,9,1,E01015338,-1,0,0.06796,0.93204,1
2024991430843,2024,991430843,1,1,1,2,42,7,2,0,0,0,0,0,9,-1,-1,6,1,1,0,-1
2024351437768,2024,351437768,2,2,1,2,55,8,2,0,0,0,0,0,9,4,E01029950,6,1,1,0,2
2024610039824,2024,610039824,2,1,1,1,71,10,3,0,0,1,0,0,9,-1,-1,-1,0,0.14499,0.85501,-1
2024010513975,2024,010513975,4,2,2,2,59,9,2,0,0,1,0,0,9,5,E01000383,7,1,1,0,2
2024131527495,2024,131527495,1,1,2,2,11,3,2,0,0,2,0,0,9,7,E01011751,7,1,1,0,1
2024221454742,2024,221454742,2,1,1,1,26,6,3,0,0,0,0,0,9,3,E01014145,3,1,0,1,3
2024471400531,2024,471400531,2,1,1,1,28,6,3,0,0,0,0,0,3,6,E01016957,3,1,0,1,3
2024552401010,2024,552401010,2,1,1,2,42,7,3,0,0,0,0,0,1,3,E01015294,-1,0,0.05875,0.94125,1
2024411541128,2024,411541128,1,1,3,1,17,4,2,5,1,0,0,-1,0,10,E01033024,5,1,1,0,1
2024161527188,2024,161527188,2,1,1,1,29,6,2,0,0,0,0,0,9,1,E01033021,7,1,1,0,4
2024332400561,2024,332400561,1,1,1,2,41,7,3,0,0,0,0,0,9,4,E01025907,3,1,0,1,1
2024041467447,2024,041467447,1,1,1,1,44,7,3,0,0,0,0,0,9,6,E01025562,3,1,0,1,2
2024421483459,2024,421483459,2,1,1,1,66,10,3,0,0,0,0,0,9,3,E01002243,3,1,0,1,4
2024440267037,2024,440267037,1,1,1,2,39,7,3,0,0,0,0,0,9,3,E01034714,-1,0,0.01844,0.98156,2
2024451412995,2024,451412995,1,1,1,2,25,5,3,0,0,0,0,0,9,5,E01030725,3,1,0,1,1
2024471420236,2024,471420236,2,1,2,2,58,9,3,0,0,1,0,0,9,6,E01031464,3,1,0,1,2
2024622400654,2024,622400654,1,1,1,1,83,11,3,0,0,0,0,0,9,-1,-1,-1,0,0.07427,0.92573,-1
2024010491358,2024,010491358,1,1,2,1,0,1,3,0,0,1,0,0,9,-1,-1,3,1,0,1,-1
2024201542254,2024,201542254,2,2,2,2,47,8,2,0,0,1,0,0,9,8,E01027054,7,1,1,0,4
2024010503805,2024,010503805,2,1,1,1,44,7,2,0,0,0,0,0,9,4,E01017905,5,1,1,0,4
2024131510496,2024,131510496,1,1,1,2,25,5,3,0,0,0,0,0,9,2,E01011262,3,1,0,1,1
2024131526912,2024,131526912,1,1,1,1,50,8,3,0,0,0,0,0,9,1,E01010966,3,1,0,1,2
202454A720524,2024,54A720524,2,1,1,2,44,7,3,0,0,0,0,0,9,7,E01033860,-1,0,0.00194,0.99806,1
2024471521695,2024,471521695,2,1,1,1,56,9,3,0,0,0,0,0,9,8,E01031634,3,1,0,1,2
2024010551120,2024,010551120,2,1,1,1,26,6,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2024041518923,2024,041518923,1,1,1,2,23,5,3,0,0,0,0,0,9,8,E01025564,3,1,0,1,3
2024211520470,2024,211520470,1,1,1,2,50,8,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2024221481788,2024,221481788,1,3,1,1,75,10,3,0,0,0,0,0,9,7,E01028862,3,1,0,1,3
2024411444050,2024,411444050,1,1,2,1,66,10,3,0,0,1,0,0,9,10,E01023889,3,1,0,1,1
2024411452803,2024,411452803,2,1,1,2,57,9,2,0,0,0,0,0,9,4,E01021051,6,1,1,0,5
2024610009524,2024,610009524,1,1,1,1,36,7,1,0,0,0,0,0,9,-1,-1,-1,0,0,0,-1
2024010534187,2024,010534187,2,1,1,1,-1,-1,2,0,0,0,0,0,1,4,E01004057,7,1,1,0,1
2024131460841,2024,131460841,2,1,1,1,58,9,3,0,0,0,0,0,1,6,E01011879,3,1,0,1,1
2024010551728,2024,010551728,1,1,1,1,29,6,3,0,0,0,0,0,9,5,E01000520,3,1,0,1,1
2024451431184,2024,451431184,1,1,1,2,55,8,3,0,0,0,0,0,9,7,E01030652,3,1,0,1,1
2024501451415,2024,501451415,1,1,1,1,60,9,3,0,0,0,0,0,9,4,E01018780,3,1,0,1,1
2024440417251,2024,440417251,1,2,2,2,66,10,3,0,0,0,4,0,11,10,E01023073,-1,0,0.10239,0.89761,1
2024010532196,2024,010532196,1,1,1,2,33,6,3,0,0,0,0,0,9,4,E01004329,3,1,0,1,1
2024201426855,2024,201426855,2,1,1,2,24,5,3,0,0,0,0,0,9,3,E01009508,3,1,0,1,1
2024052402679,2024,052402679,2,1,1,1,73,10,3,0,0,0,0,0,1,10,E01007200,-1,0,0.19589,0.80411,1
2024101517651,2024,101517651,2,3,2,2,7,2,3,0,0,2,0,0,9,5,E01008686,3,1,0,1,2
2024351430716,2024,351430716,1,1,1,2,21,5,3,0,0,0,0,0,9,9,E01017988,3,1,0,1,1
2024421477616,2024,421477616,1,1,1,1,19,4,3,0,0,0,0,0,3,1,E01021970,3,1,0,1,1
2024041409160,2024,041409160,2,1,1,1,19,4,3,0,0,0,0,0,9,2,E01025059,3,1,0,1,1
2024041448444,2024,041448444,1,1,1,1,20,4,3,0,0,0,0,0,9,3,E01012669,3,1,0,1,1
2024052402400,2024,052402400,1,1,1,1,37,7,3,0,0,0,0,0,9,7,E01006579,-1,0,0.03943,0.96057,1
2024610045924,2024,610045924,1,1,1,1,25,5,2,0,0,0,0,0,3,-1,-1,-1,0,1,0,-1
2024332400047,2024,332400047,1,1,3,1,17,4,2,5,1,0,0,-1,0,9,E01025619,7,1,1,0,1
2024501505347,2024,501505347,1,1,1,2,55,8,3,0,0,0,0,0,9,5,E01018837,3,1,0,1,1
2024122500472,2024,122500472,1,1,3,2,75,10,2,7,3,0,0,0,0,7,E01027658,-1,0,1,0,1
2024320479113,2024,320479113,2,1,1,1,10,2,3,0,0,0,0,0,1,8,E01026322,-1,0,0.10551,0.89449,1
2024440164674,2024,440164674,2,1,1,1,58,9,2,0,0,0,0,0,1,1,E01017035,-1,0,1,0,1
2024010508199,2024,010508199,1,2,2,2,76,11,3,0,0,1,0,0,9,9,E01001385,3,1,0,1,1
2024041508611,2024,041508611,1,1,1,1,34,6,2,0,0,0,0,0,9,8,E01034349,7,1,1,0,4
2024041520301,2024,041520301,1,1,1,2,34,6,3,0,0,0,0,0,9,4,E01012620,3,1,0,1,3
2024010492013,2024,010492013,1,1,3,2,49,8,3,10,9,0,0,0,0,2,E01004067,3,1,0,1,1
2024421506907,2024,421506907,2,1,1,1,28,6,3,0,0,0,0,0,3,4,E01003597,3,1,0,1,3
2024201497667,2024,201497667,1,2,2,2,37,7,3,0,0,2,0,0,9,2,E01009265,3,1,0,1,3
2024221406543,2024,221406543,2,2,1,2,19,4,3,0,0,0,0,0,9,3,E01013992,3,1,0,1,3
2024411460777,2024,411460777,1,1,1,1,58,9,2,0,0,0,0,0,9,6,E01023765,5,1,1,0,1
2024440332668,2024,440332668,1,2,2,2,19,4,3,0,0,1,0,0,9,-1,-1,-1,0,0.12379,0.87621,-1
2024122400809,2024,122400809,2,1,1,1,24,5,3,0,0,0,0,0,1,9,E01013368,-1,0,0.06341,0.93659,1
2024201529612,2024,201529612,1,1,2,1,15,3,3,0,0,2,0,0,8,1,E01009024,3,1,0,1,1
2024471426432,2024,471426432,2,1,1,2,-1,-1,3,0,0,0,0,0,9,3,E01031559,3,1,0,1,1
2024991518014,2024,991518014,2,1,1,1,62,9,2,0,0,0,0,0,9,7,-1,5,1,1,0,4
2024221501494,2024,221501494,1,1,3,1,11,3,3,5,4,0,0,-1,0,4,E01014098,3,1,0,1,1
2024122500425,2024,122500425,2,3,2,2,19,4,3,0,0,1,0,0,9,8,E01027591,-1,0,0.04526,0.95474,2
2024201496688,2024,201496688,2,1,1,1,50,8,3,0,0,0,0,0,9,3,E01008947,3,1,0,1,1
2024010512266,2024,010512266,2,2,1,1,32,6,3,0,0,0,0,0,9,6,E01002335,3,1,0,1,2
2024041408688,2024,041408688,1,6,2,2,27,6,3,0,0,1,0,0,9,3,E01012632,3,1,0,1,1
2024161467156,2024,161467156,1,1,1,1,63,9,3,0,0,0,0,0,9,7,E01013020,3,1,0,1,2
2024201488576,2024,201488576,1,1,1,1,20,4,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2024340NN0852,2024,340NN0852,1,2,2,2,36,7,3,0,0,1,0,0,9,-1,-1,3,1,0.18894,0.81106,-1
2024361471141,2024,361471141,1,1,1,2,18,4,3,0,0,0,0,0,9,8,E01026551,3,1,0,1,2
2024451499437,2024,451499437,2,2,1,1,35,6,3,0,0,0,0,0,19,-1,-1,3,1,0,1,-1
2024070652156,2024,070652156,2,2,1,1,55,8,3,0,0,0,0,0,5,8,E01028264,-1,0,0.14304,0.85696,4
2024070377576,2024,070377576,1,1,1,2,19,4,3,0,0,0,0,0,9,8,E01006348,-1,0,0.01836,0.98164,1
2024401406839,2024,401406839,2,3,2,2,8,2,3,0,0,2,0,0,9,9,E01033188,3,1,0,1,1
2024520401876,2024,520401876,1,2,2,2,61,9,3,0,0,1,0,0,9,5,E01032090,-1,0,0.06888,0.93112,2
2024201433749,2024,201433749,2,1,1,1,38,7,3,0,0,0,0,0,19,5,E01010548,3,1,0,1,1
2024201517329,2024,201517329,2,1,1,1,29,6,2,0,0,0,0,0,-1,-1,-1,7,1,1,0,-1
2024552400331,2024,552400331,2,1,1,1,54,8,3,0,0,0,0,0,1,5,E01015334,-1,0,0.09243,0.90757,1
2024201460583,2024,201460583,1,1,1,1,63,9,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2024471433715,2024,471433715,1,1,1,1,17,4,3,0,0,0,0,0,9,9,E01031721,3,1,0,1,4
2024991512081,2024,991512081,1,2,2,1,76,11,2,0,0,0,4,0,11,-1,-1,7,1,1,0,-1
2024522500156,2024,522500156,1,1,1,1,60,9,3,0,0,0,0,0,23,5,E01035225,-1,0,0.06555,0.93445,2
2024622400873,2024,622400873,1,1,3,2,77,11,2,5,1,0,0,0,0,-1,-1,-1,0,1,0,-1
2024522402135,2024,522402135,1,1,1,1,38,7,3,0,0,0,0,0,8,10,E01014881,-1,0,0.00252,0.99748,2
2024131535502,2024,131535502,2,2,2,1,19,4,2,0,0,1,0,0,9,1,E01011148,7,1,1,0,2
2024231419699,2024,231419699,1,1,1,1,82,11,1,0,0,0,0,0,9,2,E01009610,1,1,0,0,1
2024461402624,2024,461402624,2,1,1,2,24,5,3,0,0,0,0,0,9,10,E01024325,3,1,0,1,4
2024041458000,2024,041458000,1,1,3,1,30,6,3,1,3,0,0,-1,0,1,E01012586,3,1,0,1,1
2024440016343,2024,440016343,1,1,1,1,12,3,3,0,0,0,0,0,1,9,E01023191,-1,0,0.08799,0.91201,1
2024631458936,2024,631458936,1,1,1,1,20,4,1,0,0,0,0,0,5,6,E01014023,1,1,0,0,4
2024401504383,2024,401504383,2,1,2,2,39,7,3,0,0,2,0,0,8,8,E01034434,3,1,0,1,1
2024991466444,2024,991466444,1,1,3,2,27,6,3,1,1,0,0,-1,0,9,-1,3,1,0,1,1
2024461478912,2024,461478912,2,1,1,1,28,6,2,0,0,0,0,0,5,8,E01024011,7,1,1,0,3
2024010508150,2024,010508150,1,1,1,1,57,9,3,0,0,0,0,0,8,-1,-1,3,1,0,1,-1
2024201467408,2024,201467408,1,1,1,1,20,4,3,0,0,0,0,0,9,2,E01011157,3,1,0,1,5
2024451478015,2024,451478015,2,1,1,1,66,10,3,0,0,0,0,0,9,8,E01035361,3,1,0,1,4
2024501495979,2024,501495979,1,1,1,2,44,7,3,0,0,0,0,0,9,10,E01029104,3,1,0,1,4
2024501533422,2024,501533422,1,1,1,1,17,4,3,0,0,0,0,0,9,4,E01020302,3,1,0,1,1
2024501462165,2024,501462165,4,2,1,1,36,7,3,0,0,0,0,0,19,2,E01029311,3,1,0,1,4
2024010525428,2024,010525428,2,1,1,2,12,3,3,0,0,0,0,0,-1,1,E01002758,3,1,0,1,1
2024010532630,2024,010532630,1,1,1,2,28,6,3,0,0,0,0,0,3,4,E01002589,3,1,0,1,1
2024101491320,2024,101491320,2,1,1,2,42,7,3,0,0,0,0,0,9,3,E01008636,3,1,0,1,2
2024471513165,2024,471513165,1,1,1,2,49,8,2,0,0,0,0,0,9,9,E01031723,7,1,1,0,1
2024631460069,2024,631460069,1,6,2,2,2,1,3,0,0,2,0,0,9,8,W01000445,3,1,0,1,3
